sid,time,lat,lon,dlat,dlon,file
2010305N06105,2010-11-03 18:00:00,8.4,92.3,0.0,-0.7000000000000028,2010305N06105_2010110318.npy
2010305N06105,2010-11-04 00:00:00,8.4,91.6,0.1999999999999993,-0.8999999999999915,2010305N06105_2010110400.npy
2010305N06105,2010-11-04 06:00:00,8.6,90.7,0.09999999999999964,-0.7000000000000028,2010305N06105_2010110406.npy
2010305N06105,2010-11-04 12:00:00,8.7,90.0,0.10000000000000142,-0.5999999999999943,2010305N06105_2010110412.npy
2010305N06105,2010-11-04 18:00:00,8.8,89.4,0.29999999999999893,-0.8000000000000114,2010305N06105_2010110418.npy
2010305N06105,2010-11-05 00:00:00,9.1,88.6,0.09999999999999964,-0.8999999999999915,2010305N06105_2010110500.npy
2010305N06105,2010-11-05 06:00:00,9.2,87.7,0.40000000000000036,-0.6000000000000085,2010305N06105_2010110506.npy
2010305N06105,2010-11-05 12:00:00,9.6,87.1,0.5,-0.5999999999999943,2010305N06105_2010110512.npy
2010305N06105,2010-11-05 18:00:00,10.1,86.5,0.09999999999999964,-0.7000000000000028,2010305N06105_2010110518.npy
2010305N06105,2010-11-06 00:00:00,10.2,85.8,0.20000000000000107,-0.5,2010305N06105_2010110600.npy
2010305N06105,2010-11-06 06:00:00,10.4,85.3,0.6999999999999993,-0.7000000000000028,2010305N06105_2010110606.npy
2010305N06105,2010-11-06 12:00:00,11.1,84.6,0.20000000000000107,-0.5999999999999943,2010305N06105_2010110612.npy
2010305N06105,2010-11-06 18:00:00,11.3,84.0,0.29999999999999893,-0.7999999999999972,2010305N06105_2010110618.npy
2010305N06105,2010-11-07 00:00:00,11.6,83.2,0.7000000000000011,-1.0,2010305N06105_2010110700.npy
2010305N06105,2010-11-07 06:00:00,12.3,82.2,0.6999999999999993,-1.1000000000000085,2010305N06105_2010110706.npy
2010305N06105,2010-11-07 12:00:00,13.0,81.1,0.09999999999999964,-1.0999999999999943,2010305N06105_2010110712.npy
2010341N14082,2010-12-07 06:00:00,14.5,82.0,0.5,-0.5,2010341N14082_2010120706.npy
2010341N14082,2010-12-07 12:00:00,15.0,81.5,0.5,-0.5,2010341N14082_2010120712.npy
2011160N18070,2011-06-09 06:00:00,18.1,69.9,0.1999999999999993,0.3999999999999915,2011160N18070_2011060906.npy
2011160N18070,2011-06-09 12:00:00,18.3,70.3,0.3000000000000007,0.29999999999999716,2011160N18070_2011060912.npy
2011160N18070,2011-06-09 18:00:00,18.6,70.6,0.3999999999999986,0.10000000000000853,2011160N18070_2011060918.npy
2011160N18070,2011-06-10 00:00:00,19.0,70.7,0.10000000000000142,0.3999999999999915,2011160N18070_2011061000.npy
2011160N18070,2011-06-10 06:00:00,19.1,71.1,-0.10000000000000142,0.6000000000000085,2011160N18070_2011061006.npy
2011160N18070,2011-06-10 12:00:00,19.0,71.7,0.10000000000000142,0.20000000000000284,2011160N18070_2011061012.npy
2011160N18070,2011-06-10 18:00:00,19.1,71.9,0.09999999999999787,0.19999999999998863,2011160N18070_2011061018.npy
2011160N18070,2011-06-11 00:00:00,19.2,72.1,0.3000000000000007,-0.09999999999999432,2011160N18070_2011061100.npy
2011160N18070,2011-06-11 06:00:00,19.5,72.0,0.5,-0.29999999999999716,2011160N18070_2011061106.npy
2011160N18070,2011-06-11 12:00:00,20.0,71.7,0.1999999999999993,-0.29999999999999716,2011160N18070_2011061112.npy
2011160N18070,2011-06-11 18:00:00,20.2,71.4,0.5,-0.7000000000000028,2011160N18070_2011061118.npy
2011160N18070,2011-06-12 00:00:00,20.7,70.7,-0.09999999999999787,-0.29999999999999716,2011160N18070_2011061200.npy
2011167N22089,2011-06-16 06:00:00,21.5,89.0,0.5,0.0,2011167N22089_2011061606.npy
2011167N22089,2011-06-16 12:00:00,22.0,89.0,0.5,0.0,2011167N22089_2011061612.npy
2011167N22089,2011-06-16 18:00:00,22.5,89.0,0.0,0.0,2011167N22089_2011061618.npy
2011167N22089,2011-06-17 00:00:00,22.5,89.0,0.3000000000000007,-0.5,2011167N22089_2011061700.npy
2011167N22089,2011-06-17 06:00:00,22.8,88.5,0.1999999999999993,-0.5,2011167N22089_2011061706.npy
2011167N22089,2011-06-17 12:00:00,23.0,88.0,0.0,0.0,2011167N22089_2011061712.npy
2011167N22089,2011-06-17 18:00:00,23.0,88.0,0.0,-0.5,2011167N22089_2011061718.npy
2011167N22089,2011-06-18 00:00:00,23.0,87.5,0.0,-0.5,2011167N22089_2011061800.npy
2011167N22089,2011-06-18 06:00:00,23.0,87.0,0.0,0.0,2011167N22089_2011061806.npy
2011167N22089,2011-06-18 12:00:00,23.0,87.0,0.0,-0.5,2011167N22089_2011061812.npy
2011167N22089,2011-06-18 18:00:00,23.0,86.5,0.0,-0.5,2011167N22089_2011061818.npy
2011167N22089,2011-06-19 00:00:00,23.0,86.0,0.5,-0.5,2011167N22089_2011061900.npy
2011167N22089,2011-06-19 06:00:00,23.5,85.5,0.0,-0.5,2011167N22089_2011061906.npy
2011167N22089,2011-06-19 12:00:00,23.5,85.0,0.0,-0.5,2011167N22089_2011061912.npy
2011167N22089,2011-06-19 18:00:00,23.5,84.5,0.0,-0.5,2011167N22089_2011061918.npy
2011167N22089,2011-06-20 00:00:00,23.5,84.0,0.1999999999999993,-0.5,2011167N22089_2011062000.npy
2011167N22089,2011-06-20 06:00:00,23.7,83.5,0.3000000000000007,-0.5,2011167N22089_2011062006.npy
2011167N22089,2011-06-20 12:00:00,24.0,83.0,0.0,0.0,2011167N22089_2011062012.npy
2011167N22089,2011-06-20 18:00:00,24.0,83.0,0.5,-0.5,2011167N22089_2011062018.npy
2011167N22089,2011-06-21 00:00:00,24.5,82.5,0.0,-1.0,2011167N22089_2011062100.npy
2011167N22089,2011-06-21 06:00:00,24.5,81.5,0.0,-0.5,2011167N22089_2011062106.npy
2011167N22089,2011-06-21 12:00:00,24.5,81.0,0.0,0.0,2011167N22089_2011062112.npy
2011167N22089,2011-06-21 18:00:00,24.5,81.0,0.0,-0.5,2011167N22089_2011062118.npy
2011167N22089,2011-06-22 00:00:00,24.5,80.5,0.0,-0.5,2011167N22089_2011062200.npy
2011167N22089,2011-06-22 06:00:00,24.5,80.0,0.0,-0.9000000000000057,2011167N22089_2011062206.npy
2011302N13062,2011-10-29 06:00:00,13.0,62.0,0.0,-1.0,2011302N13062_2011102906.npy
2011302N13062,2011-10-29 12:00:00,13.0,61.0,0.0,0.0,2011302N13062_2011102912.npy
2011302N13062,2011-10-29 18:00:00,13.0,61.0,0.0,-0.5,2011302N13062_2011102918.npy
2011302N13062,2011-10-30 00:00:00,13.0,60.5,0.0,-0.5,2011302N13062_2011103000.npy
2011302N13062,2011-10-30 06:00:00,13.0,60.0,0.5,-0.5,2011302N13062_2011103006.npy
2011302N13062,2011-10-30 12:00:00,13.5,59.5,0.5,-0.5,2011302N13062_2011103012.npy
2011302N13062,2011-10-30 18:00:00,14.0,59.0,0.5,0.0,2011302N13062_2011103018.npy
2011302N13062,2011-10-31 00:00:00,14.5,59.0,1.5,-2.0,2011302N13062_2011103100.npy
2011302N13062,2011-10-31 06:00:00,16.0,57.0,0.0,0.5,2011302N13062_2011103106.npy
2011302N13062,2011-10-31 12:00:00,16.0,57.5,0.0,-0.5,2011302N13062_2011103112.npy
2011302N13062,2011-10-31 18:00:00,16.0,57.0,-0.09999999999999964,-0.3999999999999986,2011302N13062_2011103118.npy
2011302N13062,2011-11-01 00:00:00,15.9,56.6,0.0,-0.5,2011302N13062_2011110100.npy
2011302N13062,2011-11-01 06:00:00,15.9,56.1,0.09999999999999964,-0.3999999999999986,2011302N13062_2011110106.npy
2011302N13062,2011-11-01 12:00:00,16.0,55.7,0.0,-0.20000000000000284,2011302N13062_2011110112.npy
2011302N13062,2011-11-01 18:00:00,16.0,55.5,0.10000000000000142,-0.20000000000000284,2011302N13062_2011110118.npy
2011302N13062,2011-11-02 00:00:00,16.1,55.3,0.1999999999999993,-0.5,2011302N13062_2011110200.npy
2011302N13062,2011-11-02 06:00:00,16.3,54.8,0.3999999999999986,0.0,2011302N13062_2011110206.npy
2011302N13062,2011-11-02 12:00:00,16.7,54.8,0.3000000000000007,-0.29999999999999716,2011302N13062_2011110212.npy
2011302N13062,2011-11-02 18:00:00,17.0,54.5,0.0,0.10000000000000142,2011302N13062_2011110218.npy
2011302N13062,2011-11-03 00:00:00,17.0,54.6,0.10000000000000142,0.0,2011302N13062_2011110300.npy
2011302N13062,2011-11-03 06:00:00,17.1,54.6,0.0,0.29999999999999716,2011302N13062_2011110306.npy
2011302N13062,2011-11-03 12:00:00,17.1,54.9,0.0,0.30000000000000426,2011302N13062_2011110312.npy
2011302N13062,2011-11-03 18:00:00,17.1,55.2,-0.40000000000000213,-0.30000000000000426,2011302N13062_2011110318.npy
2011302N13062,2011-11-04 00:00:00,16.7,54.9,-0.3999999999999986,-0.6000000000000014,2011302N13062_2011110400.npy
2011302N13062,2011-11-04 06:00:00,16.3,54.3,-0.3000000000000007,-0.3999999999999986,2011302N13062_2011110406.npy
2011302N13062,2011-11-04 12:00:00,16.0,53.9,-0.09999999999999964,-0.3999999999999986,2011302N13062_2011110412.npy
2011302N13062,2011-11-04 18:00:00,15.9,53.5,0.09999999999999964,-0.5,2011302N13062_2011110418.npy
2011330N06078,2011-11-25 12:00:00,6.0,78.1,0.7999999999999998,-0.8999999999999915,2011330N06078_2011112512.npy
2011330N06078,2011-11-25 18:00:00,6.8,77.2,0.7999999999999998,-0.7999999999999972,2011330N06078_2011112518.npy
2011330N06078,2011-11-26 00:00:00,7.6,76.4,0.5999999999999996,-0.8000000000000114,2011330N06078_2011112600.npy
2011330N06078,2011-11-26 06:00:00,8.2,75.6,0.5,-0.6999999999999886,2011330N06078_2011112606.npy
2011330N06078,2011-11-26 12:00:00,8.7,74.9,0.40000000000000036,-0.4000000000000057,2011330N06078_2011112612.npy
2011330N06078,2011-11-26 18:00:00,9.1,74.5,0.9000000000000004,-0.9000000000000057,2011330N06078_2011112618.npy
2011330N06078,2011-11-27 00:00:00,10.0,73.6,1.1999999999999993,-1.1999999999999886,2011330N06078_2011112700.npy
2011330N06078,2011-11-27 06:00:00,11.2,72.4,0.9000000000000004,-0.9000000000000057,2011330N06078_2011112706.npy
2011330N06078,2011-11-27 12:00:00,12.1,71.5,0.7000000000000011,-0.7999999999999972,2011330N06078_2011112712.npy
2011330N06078,2011-11-27 18:00:00,12.8,70.7,0.8999999999999986,-0.9000000000000057,2011330N06078_2011112718.npy
2011330N06078,2011-11-28 00:00:00,13.7,69.8,0.9000000000000004,-0.8999999999999915,2011330N06078_2011112800.npy
2011330N06078,2011-11-28 06:00:00,14.6,68.9,0.5,-0.8000000000000114,2011330N06078_2011112806.npy
2011330N06078,2011-11-28 12:00:00,15.1,68.1,0.40000000000000036,-0.5,2011330N06078_2011112812.npy
2011330N06078,2011-11-28 18:00:00,15.5,67.6,0.09999999999999964,-0.5,2011330N06078_2011112818.npy
2011330N06078,2011-11-29 00:00:00,15.6,67.1,0.3000000000000007,-0.5,2011330N06078_2011112900.npy
2011330N06078,2011-11-29 06:00:00,15.9,66.6,0.40000000000000036,-0.29999999999999716,2011330N06078_2011112906.npy
2011330N06078,2011-11-29 12:00:00,16.3,66.3,0.3999999999999986,-0.8999999999999915,2011330N06078_2011112912.npy
2011330N06078,2011-11-29 18:00:00,16.7,65.4,0.40000000000000213,-0.9000000000000057,2011330N06078_2011112918.npy
2011330N06078,2011-11-30 00:00:00,17.1,64.5,0.5999999999999979,-0.7999999999999972,2011330N06078_2011113000.npy
2011330N06078,2011-11-30 06:00:00,17.7,63.7,0.6999999999999993,-0.30000000000000426,2011330N06078_2011113006.npy
2011330N06078,2011-11-30 12:00:00,18.4,63.4,0.6000000000000014,-0.6999999999999957,2011330N06078_2011113012.npy
2011330N06078,2011-11-30 18:00:00,19.0,62.7,0.3000000000000007,-0.10000000000000142,2011330N06078_2011113018.npy
2012285N21091,2012-10-10 12:00:00,21.0,91.0,1.0,0.0,2012285N21091_2012101012.npy
2012297N11067,2012-10-22 18:00:00,11.1,66.0,0.20000000000000107,-0.9000000000000057,2012297N11067_2012102218.npy
2012297N11067,2012-10-23 00:00:00,11.3,65.1,0.1999999999999993,-1.2999999999999972,2012297N11067_2012102300.npy
2012297N11067,2012-10-23 06:00:00,11.5,63.8,-0.09999999999999964,-1.3999999999999986,2012297N11067_2012102306.npy
2012297N11067,2012-10-23 12:00:00,11.4,62.4,-0.40000000000000036,-2.0,2012297N11067_2012102312.npy
2012297N11067,2012-10-23 18:00:00,11.0,60.4,-0.3000000000000007,-1.7999999999999972,2012297N11067_2012102318.npy
2012297N11067,2012-10-24 00:00:00,10.7,58.6,-0.1999999999999993,-1.5,2012297N11067_2012102400.npy
2012297N11067,2012-10-24 06:00:00,10.5,57.1,0.0,-1.2000000000000028,2012297N11067_2012102406.npy
2012297N11067,2012-10-24 12:00:00,10.5,55.9,0.0,-1.3999999999999986,2012297N11067_2012102412.npy
2012297N11067,2012-10-24 18:00:00,10.5,54.5,-0.40000000000000036,-1.1000000000000014,2012297N11067_2012102418.npy
2012297N11067,2012-10-25 00:00:00,10.1,53.4,-0.40000000000000036,-1.3999999999999986,2012297N11067_2012102500.npy
2012297N11067,2012-10-25 06:00:00,9.7,52.0,-0.09999999999999964,-1.1000000000000014,2012297N11067_2012102506.npy
2012297N11067,2012-10-25 12:00:00,9.6,50.9,-0.09999999999999964,-1.0,2012297N11067_2012102512.npy
2013130N04093,2013-05-09 18:00:00,4.4,93.0,0.09999999999999964,0.5,2013130N04093_2013050918.npy
2013130N04093,2013-05-10 00:00:00,4.5,93.5,0.40000000000000036,-0.5,2013130N04093_2013051000.npy
2013130N04093,2013-05-10 06:00:00,4.9,93.0,0.5,-0.7000000000000028,2013130N04093_2013051006.npy
2013130N04093,2013-05-10 12:00:00,5.4,92.3,0.6999999999999993,-0.5999999999999943,2013130N04093_2013051012.npy
2013130N04093,2013-05-10 18:00:00,6.1,91.7,0.7000000000000002,-0.7000000000000028,2013130N04093_2013051018.npy
2013130N04093,2013-05-11 00:00:00,6.8,91.0,1.0,-0.7999999999999972,2013130N04093_2013051100.npy
2013130N04093,2013-05-11 06:00:00,7.8,90.2,0.5000000000000009,-1.0,2013130N04093_2013051106.npy
2013130N04093,2013-05-11 12:00:00,8.3,89.2,0.7999999999999989,-0.5,2013130N04093_2013051112.npy
2013130N04093,2013-05-11 18:00:00,9.1,88.7,0.7000000000000011,-0.7999999999999972,2013130N04093_2013051118.npy
2013130N04093,2013-05-12 00:00:00,9.8,87.9,0.1999999999999993,-0.4000000000000057,2013130N04093_2013051200.npy
2013130N04093,2013-05-12 06:00:00,10.0,87.5,0.40000000000000036,-0.5,2013130N04093_2013051206.npy
2013130N04093,2013-05-12 12:00:00,10.4,87.0,0.5,-0.4000000000000057,2013130N04093_2013051212.npy
2013130N04093,2013-05-12 18:00:00,10.9,86.6,0.5999999999999996,-0.09999999999999432,2013130N04093_2013051218.npy
2013130N04093,2013-05-13 00:00:00,11.5,86.5,0.5,-0.09999999999999432,2013130N04093_2013051300.npy
2013130N04093,2013-05-13 06:00:00,12.0,86.4,0.1999999999999993,-0.6000000000000085,2013130N04093_2013051306.npy
2013130N04093,2013-05-13 12:00:00,12.2,85.8,0.6000000000000014,-0.29999999999999716,2013130N04093_2013051312.npy
2013130N04093,2013-05-13 18:00:00,12.8,85.5,0.7999999999999989,0.0,2013130N04093_2013051318.npy
2013130N04093,2013-05-14 00:00:00,13.6,85.5,0.5,0.20000000000000284,2013130N04093_2013051400.npy
2013130N04093,2013-05-14 06:00:00,14.1,85.7,0.5,0.3999999999999915,2013130N04093_2013051406.npy
2013130N04093,2013-05-14 12:00:00,14.6,86.1,0.7000000000000011,0.5,2013130N04093_2013051412.npy
2013130N04093,2013-05-14 18:00:00,15.3,86.6,1.0,0.5,2013130N04093_2013051418.npy
2013130N04093,2013-05-15 00:00:00,16.3,87.1,1.0,0.5,2013130N04093_2013051500.npy
2013130N04093,2013-05-15 06:00:00,17.3,87.6,1.0,0.6000000000000085,2013130N04093_2013051506.npy
2013130N04093,2013-05-15 12:00:00,18.3,88.2,1.0,0.5999999999999943,2013130N04093_2013051512.npy
2013130N04093,2013-05-15 18:00:00,19.3,88.8,1.0999999999999979,0.9000000000000057,2013130N04093_2013051518.npy
2013130N04093,2013-05-16 00:00:00,20.4,89.7,2.1000000000000014,1.2999999999999972,2013130N04093_2013051600.npy
2013130N04093,2013-05-16 06:00:00,22.5,91.0,1.6000000000000014,1.5,2013130N04093_2013051606.npy
2013149N21090,2013-05-29 06:00:00,21.3,89.3,0.3999999999999986,-0.5,2013149N21090_2013052906.npy
2013149N21090,2013-05-29 12:00:00,21.7,88.8,0.40000000000000213,-0.3999999999999915,2013149N21090_2013052912.npy
2013149N21090,2013-05-29 18:00:00,22.1,88.4,0.09999999999999787,-0.6000000000000085,2013149N21090_2013052918.npy
2013149N21090,2013-05-30 00:00:00,22.2,87.8,0.10000000000000142,-0.29999999999999716,2013149N21090_2013053000.npy
2013149N21090,2013-05-30 06:00:00,22.3,87.5,0.3999999999999986,-0.20000000000000284,2013149N21090_2013053006.npy
2013149N21090,2013-05-30 12:00:00,22.7,87.3,0.10000000000000142,-0.09999999999999432,2013149N21090_2013053012.npy
2013149N21090,2013-05-30 18:00:00,22.8,87.2,0.6999999999999993,-0.10000000000000853,2013149N21090_2013053018.npy
2013211N21088,2013-07-30 06:00:00,21.5,87.5,0.1999999999999993,-0.5,2013211N21088_2013073006.npy
2013211N21088,2013-07-30 12:00:00,21.7,87.0,0.0,-1.5,2013211N21088_2013073012.npy
2013211N21088,2013-07-30 18:00:00,21.7,85.5,0.10000000000000142,-1.5,2013211N21088_2013073018.npy
2013211N21088,2013-07-31 00:00:00,21.8,84.0,0.0,-1.5,2013211N21088_2013073100.npy
2013211N21088,2013-07-31 06:00:00,21.8,82.5,0.1999999999999993,-2.0,2013211N21088_2013073106.npy
2013211N21088,2013-07-31 12:00:00,22.0,80.5,0.1999999999999993,-0.7999999999999972,2013211N21088_2013073112.npy
2013281N12098,2013-10-08 12:00:00,12.4,94.5,0.29999999999999893,-0.5,2013281N12098_2013100812.npy
2013281N12098,2013-10-08 18:00:00,12.7,94.0,0.40000000000000036,-0.5,2013281N12098_2013100818.npy
2013281N12098,2013-10-09 00:00:00,13.1,93.5,0.09999999999999964,-0.5999999999999943,2013281N12098_2013100900.npy
2013281N12098,2013-10-09 06:00:00,13.2,92.9,0.40000000000000036,-0.5,2013281N12098_2013100906.npy
2013281N12098,2013-10-09 12:00:00,13.6,92.4,0.40000000000000036,-0.5,2013281N12098_2013100912.npy
2013281N12098,2013-10-09 18:00:00,14.0,91.9,0.5,-0.5,2013281N12098_2013100918.npy
2013281N12098,2013-10-10 00:00:00,14.5,91.4,0.5,-0.7000000000000028,2013281N12098_2013101000.npy
2013281N12098,2013-10-10 06:00:00,15.0,90.7,0.40000000000000036,-0.6000000000000085,2013281N12098_2013101006.npy
2013281N12098,2013-10-10 12:00:00,15.4,90.1,0.1999999999999993,-0.5999999999999943,2013281N12098_2013101012.npy
2013281N12098,2013-10-10 18:00:00,15.6,89.5,0.3000000000000007,-0.9000000000000057,2013281N12098_2013101018.npy
2013281N12098,2013-10-11 00:00:00,15.9,88.6,0.29999999999999893,-0.29999999999999716,2013281N12098_2013101100.npy
2013281N12098,2013-10-11 06:00:00,16.2,88.3,0.6000000000000014,-0.5999999999999943,2013281N12098_2013101106.npy
2013281N12098,2013-10-11 12:00:00,16.8,87.7,0.09999999999999787,-0.7000000000000028,2013281N12098_2013101112.npy
2013281N12098,2013-10-11 18:00:00,16.9,87.0,0.6000000000000014,-0.5,2013281N12098_2013101118.npy
2013281N12098,2013-10-12 00:00:00,17.5,86.5,0.6000000000000014,-0.7000000000000028,2013281N12098_2013101200.npy
2013281N12098,2013-10-12 06:00:00,18.1,85.8,0.5999999999999979,-0.5999999999999943,2013281N12098_2013101206.npy
2013281N12098,2013-10-12 12:00:00,18.7,85.2,0.8000000000000007,-0.29999999999999716,2013281N12098_2013101212.npy
2013281N12098,2013-10-12 18:00:00,19.5,84.9,0.8999999999999986,-0.4000000000000057,2013281N12098_2013101218.npy
2013281N12098,2013-10-13 00:00:00,20.4,84.5,1.1000000000000014,-0.5,2013281N12098_2013101300.npy
2013281N12098,2013-10-13 06:00:00,21.5,84.0,1.1000000000000014,-0.09999999999999432,2013281N12098_2013101306.npy
2013281N12098,2013-10-13 12:00:00,22.6,83.9,0.3999999999999986,-0.4000000000000057,2013281N12098_2013101312.npy
2013281N12098,2013-10-13 18:00:00,23.0,83.5,0.5,0.5,2013281N12098_2013101318.npy
2013305N07141,2013-11-09 06:00:00,13.3,94.0,-0.10000000000000142,-0.7000000000000028,2013305N07141_2013110906.npy
2013305N07141,2013-11-09 12:00:00,13.2,93.3,-0.1999999999999993,-0.7000000000000028,2013305N07141_2013110912.npy
2013305N07141,2013-11-09 18:00:00,13.0,92.6,-0.3000000000000007,-0.7999999999999972,2013305N07141_2013110918.npy
2013305N07141,2013-11-10 00:00:00,12.7,91.8,-0.29999999999999893,-0.7999999999999972,2013305N07141_2013111000.npy
2013305N07141,2013-11-10 06:00:00,12.4,91.0,-0.3000000000000007,-0.7000000000000028,2013305N07141_2013111006.npy
2013305N07141,2013-11-10 12:00:00,12.1,90.3,-0.09999999999999964,-0.5,2013305N07141_2013111012.npy
2013305N07141,2013-11-10 18:00:00,12.0,89.8,-0.09999999999999964,-0.29999999999999716,2013305N07141_2013111018.npy
2013305N07141,2013-11-11 00:00:00,11.9,89.5,-0.09999999999999964,-0.4000000000000057,2013305N07141_2013111100.npy
2013305N07141,2013-11-11 06:00:00,11.8,89.1,-0.40000000000000036,-0.5999999999999943,2013305N07141_2013111106.npy
2013305N07141,2013-11-11 12:00:00,11.4,88.5,-0.40000000000000036,-0.5999999999999943,2013305N07141_2013111112.npy
2013305N07141,2013-11-11 18:00:00,11.0,87.9,-0.40000000000000036,-0.6000000000000085,2013305N07141_2013111118.npy
2013305N07141,2013-11-12 00:00:00,10.6,87.3,0.0,-0.29999999999999716,2013305N07141_2013111200.npy
2013305N07141,2013-11-12 06:00:00,10.6,87.0,0.0,-0.20000000000000284,2013305N07141_2013111206.npy
2013305N07141,2013-11-12 12:00:00,10.6,86.8,0.09999999999999964,-0.09999999999999432,2013305N07141_2013111212.npy
2013305N07141,2013-11-12 18:00:00,10.7,86.7,0.20000000000000107,-0.20000000000000284,2013305N07141_2013111218.npy
2013305N07141,2013-11-13 00:00:00,10.9,86.5,0.29999999999999893,-0.4000000000000057,2013305N07141_2013111300.npy
2013305N07141,2013-11-13 06:00:00,11.2,86.1,0.0,-0.09999999999999432,2013305N07141_2013111306.npy
2013305N07141,2013-11-13 12:00:00,11.2,86.0,0.0,-0.4000000000000057,2013305N07141_2013111312.npy
2013305N07141,2013-11-13 18:00:00,11.2,85.6,-0.09999999999999964,-0.29999999999999716,2013305N07141_2013111318.npy
2013305N07141,2013-11-14 00:00:00,11.1,85.3,-0.09999999999999964,-0.09999999999999432,2013305N07141_2013111400.npy
2013305N07141,2013-11-14 06:00:00,11.0,85.2,-0.5999999999999996,-0.29999999999999716,2013305N07141_2013111406.npy
2013305N07141,2013-11-14 12:00:00,10.4,84.9,-0.3000000000000007,-0.30000000000001137,2013305N07141_2013111412.npy
2013305N07141,2013-11-14 18:00:00,10.1,84.6,-0.40000000000000036,-0.5,2013305N07141_2013111418.npy
2013305N07141,2013-11-15 00:00:00,9.7,84.1,-0.29999999999999893,-0.5999999999999943,2013305N07141_2013111500.npy
2013305N07141,2013-11-15 06:00:00,9.4,83.5,0.1999999999999993,-0.5999999999999943,2013305N07141_2013111506.npy
2013305N07141,2013-11-15 12:00:00,9.6,82.9,0.5999999999999996,-0.9000000000000057,2013305N07141_2013111512.npy
2013305N07141,2013-11-15 18:00:00,10.2,82.0,0.40000000000000036,-0.7000000000000028,2013305N07141_2013111518.npy
2013305N07141,2013-11-16 00:00:00,10.6,81.3,0.40000000000000036,-1.2999999999999972,2013305N07141_2013111600.npy
2013305N07141,2013-11-16 06:00:00,11.0,80.0,0.09999999999999964,-1.0999999999999943,2013305N07141_2013111606.npy
2013305N07141,2013-11-16 12:00:00,11.1,78.9,0.20000000000000107,-1.3000000000000114,2013305N07141_2013111612.npy
2013305N07141,2013-11-16 18:00:00,11.3,77.6,-0.10000000000000142,-1.2999999999999972,2013305N07141_2013111618.npy
2013305N07141,2013-11-17 00:00:00,11.2,76.3,-0.1999999999999993,-1.2000000000000028,2013305N07141_2013111700.npy
2013305N07141,2013-11-17 06:00:00,11.0,75.1,-0.09999999999999964,-1.3999999999999915,2013305N07141_2013111706.npy
2013305N07141,2013-11-17 12:00:00,10.9,73.7,0.29999999999999893,-1.1000000000000085,2013305N07141_2013111712.npy
2013305N07141,2013-11-17 18:00:00,11.2,72.6,0.40000000000000036,-1.3999999999999915,2013305N07141_2013111718.npy
2013305N07141,2013-11-18 00:00:00,11.6,71.2,0.5,-1.1000000000000085,2013305N07141_2013111800.npy
2013305N07141,2013-11-18 06:00:00,12.1,70.1,0.40000000000000036,-1.5,2013305N07141_2013111806.npy
2013305N07141,2013-11-18 12:00:00,12.5,68.6,0.0,-1.1999999999999886,2013305N07141_2013111812.npy
2013305N07141,2013-11-18 18:00:00,12.5,67.4,0.0,-1.3000000000000114,2013305N07141_2013111818.npy
2013305N07141,2013-11-19 00:00:00,12.5,66.1,-0.3000000000000007,-1.5999999999999943,2013305N07141_2013111900.npy
2013305N07141,2013-11-19 06:00:00,12.2,64.5,0.10000000000000142,-1.7000000000000028,2013305N07141_2013111906.npy
2013305N07141,2013-11-19 12:00:00,12.3,62.8,0.3999999999999986,-1.3999999999999986,2013305N07141_2013111912.npy
2013305N07141,2013-11-19 18:00:00,12.7,61.4,0.10000000000000142,-1.5,2013305N07141_2013111918.npy
2013305N07141,2013-11-20 00:00:00,12.8,59.9,0.0,-0.5,2013305N07141_2013112000.npy
2013305N07141,2013-11-20 06:00:00,12.8,59.4,0.1999999999999993,-1.1000000000000014,2013305N07141_2013112006.npy
2013305N07141,2013-11-20 12:00:00,13.0,58.3,-0.1999999999999993,-1.1999999999999957,2013305N07141_2013112012.npy
2013310N06066,2013-11-06 00:00:00,5.6,66.4,0.6000000000000005,-0.5,2013310N06066_2013110600.npy
2013310N06066,2013-11-06 06:00:00,6.2,65.9,0.5,-1.0,2013310N06066_2013110606.npy
2013310N06066,2013-11-06 12:00:00,6.7,64.9,0.7999999999999998,-1.3000000000000043,2013310N06066_2013110612.npy
2013310N06066,2013-11-06 18:00:00,7.5,63.6,0.20000000000000018,-1.5,2013310N06066_2013110618.npy
2013310N06066,2013-11-07 00:00:00,7.7,62.1,0.2999999999999998,-1.7000000000000028,2013310N06066_2013110700.npy
2013310N06066,2013-11-07 06:00:00,8.0,60.4,0.3000000000000007,-1.3999999999999986,2013310N06066_2013110706.npy
2013310N06066,2013-11-07 12:00:00,8.3,59.0,-0.10000000000000142,-1.1000000000000014,2013310N06066_2013110712.npy
2013310N06066,2013-11-07 18:00:00,8.2,57.9,-0.09999999999999964,-0.8999999999999986,2013310N06066_2013110718.npy
2013310N06066,2013-11-08 00:00:00,8.1,57.0,-0.1999999999999993,-0.7999999999999972,2013310N06066_2013110800.npy
2013310N06066,2013-11-08 06:00:00,7.9,56.2,0.1999999999999993,-1.2000000000000028,2013310N06066_2013110806.npy
2013310N06066,2013-11-08 12:00:00,8.1,55.0,-0.09999999999999964,-1.0,2013310N06066_2013110812.npy
2013310N06066,2013-11-08 18:00:00,8.0,54.0,0.0,-0.8999999999999986,2013310N06066_2013110818.npy
